Customer ID,First Name,Last Name,Age,Gender,Address,City,Contact Number,Email,Account Type,Account Balance,Date Of Account Opening,Last Transaction Date,TransactionID,Transaction Date,Transaction Type,Transaction Amount,Account Balance After Transaction,Branch ID,Loan ID,Loan Amount,Loan Type,Interest Rate,Loan Term,Approval/Rejection Date,Loan Status,CardID,Card Type,Credit Limit,Credit Card Balance,Minimum Payment Due,Payment Due Date,Last Credit Card Payment Date,Rewards Points,Feedback ID,Feedback Date,Feedback Type,Resolution Status,Resolution Date,Anomaly,Transaction Description,Merchant Category,KYC Status,KYC Last Updated Date,AML Flag,Account Freeze Flag
57.0,Linda,Mitchell,48.0,Female,Address_57,Philadelphia,19458794910.0,linda.mitchell@kag.com,Current,9695.42,11/30/2022,4/4/2023,57.0,,Withdrawal,642.92,10338.34,12.0,57.0,26519.26,Mortgage,3.68,36.0,2/17/2020,Closed,57.0,MasterCard,5559.78,2479.94,124.0,7/5/2023,1/17/2023,2928.0,,11/12/2023,Suggestion,Pending,2/27/2023,1.0,POS - Starbucks,Insurance,Expired,2022-01-04,1.0,0.0
58.0,Timothy,Carter,37.0,Other,Address_58,Indianapolis,19458794911.0,timothy.carter@kag.com,Savings,9971.6,2/16/2021,11/26/2023,58.0,1/2/2023,Transfer,205.99,9765.61,45.0,58.0,21460.86,Personal,7.41,24.0,2/23/2021,Rejected,58.0,Visa,9315.29,3693.78,184.69,11/28/2023,4/26/2023,5456.0,58.0,4/21/2023,Suggestion,Pending,12/4/2023,1.0,ATM Withdrawal,Cash Withdrawal,,2024-06-28,0.0,0.0
59.0,Andrew,Lewis,27.0,Male,Address_59,San Diego,19458794912.0,andrew.lewis@kag.com,Current,6864.48,9/5/2012,7/16/2023,59.0,,Deposit,3595.39,3269.09,24.0,59.0,,Auto,5.88,24.0,9/28/2022,Rejected,59.0,AMEX,6365.93,479.28,23.96,6/14/2023,,3616.0,59.0,3/4/2023,Praise,Resolved,5/5/2023,1.0,ATM Withdrawal,Salary/Income,Complete,2023-08-04,0.0,0.0
60.0,Susan,Hill,28.0,Male,Address_60,Seattle,19458794913.0,susan.hill@kag.com,Current,3457.4,8/22/2004,3/5/2023,60.0,,Withdrawal,2393.22,1064.18,54.0,60.0,49991.08,Mortgage,4.66,48.0,3/29/2021,Closed,60.0,Visa,8287.3,4590.25,229.51,11/28/2023,7/9/2023,9195.0,60.0,4/8/2023,Praise,Resolved,12/16/2023,-1.0,POS - Flipkart,Rent,,2024-02-06,1.0,0.0
61.0,Thomas,White,35.0,Female,Address_61,Colorado Springs,19458794914.0,thomas.white@kag.com,Current,8759.52,1/6/2009,5/30/2023,61.0,10/27/2023,Deposit,4775.36,13534.88,4.0,61.0,4351.01,Auto,2.92,,10/7/2022,Approved,61.0,MasterCard,5051.49,4920.85,246.04,5/30/2023,11/30/2023,4132.0,61.0,10/11/2023,Praise,Resolved,1/2/2023,1.0,NEFT Transfer - Rent,Cash Withdrawal,Complete,2024-07-23,0.0,0.0
62.0,Margaret,Sanchez,51.0,Female,Address_62,Fort Worth,19458794915.0,margaret.sanchez@kag.com,Savings,6578.05,6/25/2004,,62.0,5/7/2023,Withdrawal,4762.12,1815.93,79.0,62.0,36869.53,,6.45,36.0,4/6/2021,Approved,62.0,AMEX,1834.47,4285.04,214.25,6/23/2023,7/31/2023,8052.0,62.0,5/16/2023,Praise,Resolved,8/31/2023,1.0,ATM Withdrawal,Food & Dining,Incomplete,2021-06-29,0.0,0.0
63.0,Stephanie,Taylor,,Male,Address_63,Jacksonville,19458794916.0,stephanie.taylor@kag.com,Savings,3300.96,12/15/2007,8/19/2023,63.0,11/15/2023,Transfer,3992.87,-691.91,96.0,63.0,19031.93,Auto,7.07,48.0,2/24/2020,Approved,63.0,AMEX,3042.97,,8.9,11/12/2023,10/6/2023,130.0,63.0,12/25/2023,Praise,Pending,8/15/2023,-1.0,POS - Starbucks,Utilities,Incomplete,2021-10-20,0.0,
64.0,Michelle,Miller,55.0,,Address_64,San Antonio,19458794917.0,michelle.miller@kag.com,Current,9330.41,11/9/2012,9/2/2023,64.0,3/16/2023,Withdrawal,2220.81,7109.6,24.0,64.0,7814.57,Mortgage,8.06,48.0,1/7/2021,,64.0,AMEX,2220.55,826.04,41.3,9/20/2023,3/9/2023,2892.0,64.0,7/21/2023,Suggestion,Pending,1/30/2023,1.0,POS - Flipkart,Rent,Expired,2022-08-07,1.0,0.0
65.0,,Gonzalez,33.0,Female,Address_65,New York,19458794918.0,patricia.gonzalez@kag.com,Savings,7501.74,7/17/2009,10/30/2023,65.0,11/5/2023,Deposit,1588.59,5913.15,,65.0,20866.44,Personal,9.92,48.0,3/2/2020,Rejected,65.0,AMEX,8216.62,527.51,26.38,7/11/2023,11/8/2023,1801.0,65.0,7/30/2023,Praise,Pending,12/3/2023,1.0,POS - Starbucks,Utilities,Complete,2023-03-06,0.0,0.0
66.0,Mary,Jones,41.0,Male,Address_66,Mesa,19458794919.0,mary.jones@kag.com,Savings,4583.0,2/11/2020,12/13/2023,66.0,3/17/2023,Transfer,1012.86,5595.86,89.0,66.0,49909.18,Mortgage,3.08,36.0,12/10/2021,Rejected,66.0,MasterCard,9313.17,2128.26,106.41,8/11/2023,11/14/2023,6734.0,66.0,7/9/2023,Complaint,Resolved,2/21/2023,1.0,,Food & Dining,Incomplete,2021-06-24,0.0,0.0
67.0,Jennifer,Sanchez,56.0,Female,Address_67,Nashville,19458794920.0,jennifer.sanchez@kag.com,Savings,4599.46,10/4/2016,10/4/2023,67.0,12/16/2023,Transfer,1170.15,5769.61,49.0,67.0,18520.8,Auto,1.14,24.0,10/23/2021,Approved,67.0,AMEX,3075.82,190.61,9.53,4/26/2023,,466.0,67.0,1/10/2023,Praise,Pending,4/25/2023,1.0,NEFT Transfer - Rent,Rent,Incomplete,2021-05-03,1.0,0.0
68.0,Carol,Carter,68.0,Male,Address_68,Atlanta,19458794921.0,carol.carter@kag.com,Savings,9959.69,2/6/2022,1/31/2023,68.0,10/2/2023,Withdrawal,4951.69,14911.38,90.0,68.0,14592.57,Personal,5.5,48.0,5/6/2021,Approved,68.0,AMEX,3895.3,4716.75,235.84,8/12/2023,6/4/2023,6101.0,68.0,2/21/2023,Praise,Resolved,9/9/2023,-1.0,,Food & Dining,Incomplete,,0.0,1.0
69.0,Patricia,Williams,,,Address_69,Las Vegas,19458794922.0,patricia.williams@kag.com,Current,3799.72,6/19/2013,2/7/2023,69.0,10/28/2023,Transfer,2656.44,6456.16,21.0,69.0,42462.4,Auto,9.32,60.0,11/14/2022,Approved,69.0,AMEX,7657.6,2925.25,146.26,4/3/2023,2/22/2023,71.0,69.0,2/9/2023,Suggestion,Resolved,5/21/2023,1.0,POS - Big Bazaar,Shopping,Incomplete,2022-03-20,0.0,0.0
70.0,Mark,Miller,67.0,Female,Address_70,Boston,19458794923.0,mark.miller@kag.com,Current,1031.4,5/29/2020,2/8/2023,70.0,8/23/2023,Deposit,71.14,1102.54,70.0,70.0,43528.96,Auto,3.24,48.0,3/10/2021,Rejected,70.0,Visa,4900.65,2837.64,,6/13/2023,,,70.0,11/26/2023,Complaint,Resolved,12/19/2023,1.0,Insurance Premium Payment,Food & Dining,Complete,2022-03-04,0.0,0.0
71.0,Karen,Carter,59.0,Male,Address_71,San Antonio,19458794924.0,karen.carter@kag.com,Savings,5431.76,4/11/2020,6/13/2023,71.0,2/24/2023,,231.02,5200.74,22.0,71.0,17604.59,Mortgage,7.8,24.0,4/25/2022,Approved,71.0,AMEX,8291.94,2230.04,111.5,1/17/2023,,5695.0,71.0,3/2/2023,Suggestion,Resolved,5/23/2023,1.0,UPI - Swiggy,Insurance,Complete,2024-01-12,0.0,0.0
72.0,Sandra,Hill,24.0,,Address_72,San Francisco,19458794925.0,,Savings,8860.06,12/25/2002,12/22/2023,72.0,7/18/2023,Withdrawal,2299.24,,75.0,72.0,15634.98,Personal,3.88,12.0,,Approved,72.0,Visa,3866.07,1689.29,84.46,5/21/2023,10/9/2023,6865.0,72.0,11/7/2023,Complaint,Resolved,9/6/2023,1.0,Bill Payment - Electricity,Insurance,Complete,2023-02-04,0.0,0.0
73.0,Amanda,Smith,53.0,Male,Address_73,Memphis,19458794926.0,amanda.smith@kag.com,Savings,5886.75,10/12/2018,9/24/2023,73.0,1/29/2023,Withdrawal,2222.97,3663.78,37.0,73.0,32716.79,Mortgage,4.52,12.0,3/17/2021,Closed,73.0,Visa,5748.09,2421.45,121.07,1/30/2023,10/1/2023,257.0,73.0,,Complaint,Resolved,5/3/2023,1.0,POS - Starbucks,Utilities,Complete,2025-08-09,0.0,0.0
74.0,Kimberly,Carter,34.0,Other,Address_74,Baltimore,19458794927.0,kimberly.carter@kag.com,Current,,,3/10/2023,74.0,10/31/2023,Transfer,2033.74,9985.31,30.0,74.0,11053.75,Auto,9.53,12.0,10/5/2022,Rejected,74.0,AMEX,8505.91,2587.65,129.38,11/26/2023,7/25/2023,7360.0,74.0,4/23/2023,Praise,Pending,7/22/2023,1.0,,Salary/Income,Incomplete,2022-09-24,0.0,0.0
75.0,Elizabeth,Taylor,66.0,Other,Address_75,San Antonio,19458794928.0,elizabeth.taylor@kag.com,Savings,643.16,,,75.0,11/24/2023,Deposit,4119.78,4762.94,31.0,75.0,24700.58,,5.15,60.0,8/21/2020,Rejected,75.0,MasterCard,4149.29,3478.89,173.94,10/30/2023,3/10/2023,1339.0,75.0,6/24/2023,Suggestion,Pending,5/19/2023,-1.0,UPI - Swiggy,Food & Dining,Expired,2021-03-06,0.0,0.0
76.0,Margaret,Nelson,21.0,Other,Address_76,,19458794929.0,margaret.nelson@kag.com,Current,6766.61,1/1/2005,8/17/2023,,3/4/2023,Transfer,3518.75,3247.86,33.0,76.0,7925.84,Mortgage,7.53,12.0,3/27/2022,Rejected,76.0,MasterCard,6771.04,826.25,,3/2/2023,2/6/2023,5136.0,76.0,10/11/2023,Suggestion,Pending,3/31/2023,1.0,POS - Flipkart,Cash Withdrawal,Expired,2024-07-28,0.0,
77.0,Susan,Harris,54.0,Female,Address_77,San Antonio,19458794930.0,susan.harris@kag.com,Savings,884.02,3/21/2019,9/18/2023,77.0,5/29/2023,Transfer,546.01,1430.03,76.0,77.0,15932.98,Auto,5.95,36.0,8/8/2020,Rejected,,AMEX,6816.02,2876.14,143.81,12/8/2023,8/1/2023,1868.0,77.0,8/2/2023,Praise,Pending,5/29/2023,1.0,Insurance Premium Payment,Insurance,Incomplete,2024-11-15,,0.0
78.0,Donald,Williams,50.0,Other,Address_78,Las Vegas,19458794931.0,donald.williams@kag.com,Savings,5607.93,10/15/2013,1/20/2023,78.0,11/9/2023,Withdrawal,1819.77,3788.16,27.0,78.0,15576.59,Personal,7.88,36.0,8/22/2022,Closed,78.0,MasterCard,4167.36,2895.65,144.78,7/17/2023,2/2/2023,2974.0,78.0,10/4/2023,Suggestion,Resolved,9/11/2023,1.0,Insurance Premium Payment,Salary/Income,Incomplete,2022-03-04,0.0,0.0
79.0,Deborah,Anderson,36.0,Female,Address_79,Austin,19458794932.0,deborah.anderson@kag.com,Current,5027.9,11/4/2014,3/4/2023,79.0,9/26/2023,Transfer,2987.43,2040.47,78.0,79.0,35050.1,Mortgage,3.86,12.0,5/5/2022,Closed,79.0,AMEX,7692.29,1834.95,91.75,10/13/2023,1/20/2023,9311.0,,4/15/2023,Praise,Resolved,8/22/2023,1.0,UPI - Amazon Pay,Shopping,Expired,2022-09-10,1.0,0.0
80.0,Joseph,Lewis,43.0,Other,Address_80,Dallas,19458794933.0,joseph.lewis@kag.com,Current,9461.48,,10/28/2023,80.0,6/4/2023,Deposit,1918.62,11380.1,58.0,80.0,14831.38,Personal,8.89,12.0,12/12/2022,Closed,80.0,AMEX,5756.9,4821.45,241.07,1/21/2023,7/17/2023,5682.0,80.0,10/20/2023,Praise,Pending,6/16/2023,1.0,Insurance Premium Payment,Rent,Expired,2023-07-14,0.0,0.0
81.0,Linda,Nelson,28.0,Female,Address_81,Fort Worth,19458794934.0,linda.nelson@kag.com,Current,1411.4,10/6/2018,6/19/2023,81.0,,Deposit,1049.44,361.96,1.0,81.0,45026.29,Personal,5.94,24.0,9/14/2020,Closed,81.0,AMEX,6346.33,3725.51,186.28,8/7/2023,8/24/2023,8898.0,81.0,6/17/2023,Complaint,Resolved,12/16/2023,1.0,POS - Big Bazaar,Rent,Incomplete,2023-03-23,0.0,0.0
82.0,Susan,Young,48.0,Other,Address_82,Sacramento,19458794935.0,susan.young@kag.com,Current,,10/11/2010,1/13/2023,82.0,12/10/2023,Deposit,3143.98,-2950.02,64.0,82.0,49169.26,Mortgage,3.78,36.0,2/22/2022,Approved,82.0,MasterCard,4514.98,3553.84,177.69,10/30/2023,4/30/2023,4919.0,82.0,5/6/2023,Complaint,Resolved,4/4/2023,1.0,Insurance Premium Payment,Insurance,Incomplete,,0.0,0.0
83.0,Daniel,Sanchez,18.0,Male,Address_83,Houston,19458794936.0,daniel.sanchez@kag.com,Savings,,,5/17/2023,83.0,4/15/2023,Deposit,3015.22,4475.03,,83.0,4972.02,Auto,1.34,24.0,2/24/2021,Approved,83.0,MasterCard,1809.62,4365.64,218.28,7/22/2023,5/4/2023,9222.0,83.0,8/13/2023,Praise,Resolved,3/19/2023,1.0,UPI - Swiggy,Salary/Income,Complete,2025-04-21,0.0,0.0
84.0,Michelle,Thomas,57.0,Male,Address_84,Mesa,,michelle.thomas@kag.com,Current,1789.99,7/6/2015,8/12/2023,84.0,9/22/2023,,4873.3,-3083.31,72.0,84.0,20484.73,Mortgage,1.12,24.0,11/6/2020,Closed,84.0,AMEX,7285.15,1694.55,84.73,5/21/2023,7/11/2023,6577.0,84.0,10/30/2023,,Pending,7/11/2023,1.0,UPI - Amazon Pay,Insurance,Complete,2022-10-21,1.0,0.0
85.0,Charles,Harris,53.0,Female,Address_85,Louisville,19458794938.0,charles.harris@kag.com,Current,2584.02,1/10/2010,4/4/2023,85.0,3/15/2023,Transfer,2809.74,-225.72,93.0,85.0,15790.21,Mortgage,4.18,12.0,12/14/2022,Approved,85.0,AMEX,4087.24,1063.35,53.17,4/12/2023,10/31/2023,697.0,85.0,3/4/2023,Praise,Resolved,4/13/2023,1.0,UPI - Swiggy,Rent,Expired,2024-07-09,0.0,0.0
86.0,Jessica,,46.0,Other,Address_86,San Jose,19458794939.0,jessica.ramirez@kag.com,,8169.38,6/2/2018,6/26/2023,86.0,3/16/2023,Deposit,4372.74,3796.64,26.0,86.0,18247.52,Personal,2.94,24.0,8/3/2020,Rejected,86.0,MasterCard,6476.25,2191.43,109.57,3/25/2023,12/9/2023,4225.0,86.0,8/23/2023,Suggestion,Resolved,3/18/2023,1.0,UPI - Swiggy,Food & Dining,Incomplete,2024-03-28,0.0,0.0
87.0,Brian,Rodriguez,42.0,Other,Address_87,El Paso,19458794940.0,brian.rodriguez@kag.com,Savings,3831.12,4/12/2013,12/14/2023,87.0,4/7/2023,Deposit,4746.49,8577.61,90.0,87.0,14002.39,Mortgage,1.47,12.0,11/24/2021,Approved,87.0,AMEX,9170.78,,149.39,3/7/2023,12/16/2023,8866.0,87.0,7/2/2023,Complaint,Pending,2/24/2023,1.0,Salary from Infosys Ltd.,Salary/Income,Expired,2021-09-22,0.0,
88.0,Karen,Smith,64.0,Male,Address_88,Denver,19458794941.0,karen.smith@kag.com,Current,8423.5,10/19/2015,12/23/2023,88.0,8/29/2023,Transfer,2179.57,10603.07,49.0,88.0,19750.58,Personal,5.98,12.0,9/8/2020,Approved,88.0,Visa,8514.73,2788.0,139.4,8/8/2023,4/13/2023,7888.0,88.0,7/7/2023,Complaint,Pending,,1.0,UPI - Amazon Pay,Utilities,Complete,,0.0,0.0
89.0,Timothy,Lewis,66.0,Other,Address_89,Atlanta,19458794942.0,timothy.lewis@kag.com,Savings,2792.15,7/2/2021,6/5/2023,89.0,5/19/2023,Transfer,273.94,3066.09,84.0,89.0,7929.32,Auto,9.9,48.0,8/30/2020,Approved,89.0,Visa,6663.31,1102.03,55.1,5/26/2023,3/21/2023,4072.0,89.0,3/3/2023,Praise,Pending,2/19/2023,1.0,UPI - Swiggy,Food & Dining,Complete,2024-05-10,0.0,0.0
90.0,Nancy,Perez,35.0,Other,Address_90,Colorado Springs,19458794943.0,nancy.perez@kag.com,Savings,8619.36,6/22/2022,5/1/2023,90.0,4/19/2023,Deposit,726.04,7893.32,44.0,,14711.1,Personal,4.8,36.0,8/19/2020,,90.0,MasterCard,3047.11,,67.17,8/11/2023,8/7/2023,1434.0,90.0,8/1/2023,Suggestion,Resolved,,1.0,Salary from Infosys Ltd.,Food & Dining,Expired,2021-06-04,0.0,0.0
91.0,Sandra,Thomas,20.0,Female,Address_91,las vegas,19458794944.0,sandra.thomas@kag.com,Current,180.1,11/25/2016,6/20/2023,91.0,1/28/2023,Deposit,2524.81,2704.91,43.0,91.0,37643.08,Mortgage,5.97,,1/21/2020,Closed,91.0,Visa,5646.98,4628.69,231.43,5/28/2023,2/11/2023,6763.0,91.0,2/24/2023,Complaint,Pending,4/8/2023,1.0,Salary from Infosys Ltd.,Food & Dining,Complete,2023-11-03,0.0,0.0
92.0,Matthew,Green,35.0,Male,Address_92,Indianapolis,19458794945.0,matthew.green@kag.com,Savings,9351.9,3/12/2022,7/17/2023,92.0,4/12/2023,Withdrawal,,4886.04,49.0,,17858.28,,2.98,36.0,7/20/2021,Approved,92.0,MasterCard,4373.69,405.51,20.28,9/27/2023,11/30/2023,1807.0,92.0,1/3/2023,Complaint,Pending,,1.0,UPI - Amazon Pay,Utilities,Incomplete,2024-08-13,0.0,0.0
93.0,Brian,Baker,24.0,Other,Address_93,Tucson,19458794946.0,brian.baker@kag.com,Current,7485.89,11/29/2002,6/18/2023,93.0,12/16/2023,Deposit,3274.12,10760.01,52.0,93.0,11183.91,Mortgage,2.84,60.0,7/4/2022,Approved,93.0,Visa,6319.51,2520.25,126.01,9/2/2023,7/21/2023,7430.0,93.0,9/29/2023,Praise,,8/18/2023,1.0,Bill Payment - Electricity,Shopping,Expired,2023-06-15,0.0,0.0
94.0,Kenneth,Green,45.0,Other,Address_94,Fort Worth,19458794947.0,kenneth.green@kag.com,Savings,4186.03,7/4/2002,6/21/2023,94.0,4/29/2023,Deposit,1015.39,3170.64,71.0,94.0,6313.76,Auto,3.96,,9/4/2022,,94.0,MasterCard,7582.01,2373.34,118.67,7/19/2023,9/12/2023,2695.0,94.0,2/22/2023,Suggestion,Resolved,7/27/2023,1.0,POS - Flipkart,Cash Withdrawal,Incomplete,2025-03-02,0.0,0.0
95.0,Mark,Miller,34.0,Female,Address_95,Fresno,19458794948.0,mark.miller@kag.com,Savings,5815.62,8/18/2004,6/6/2023,95.0,3/13/2023,Withdrawal,3508.21,9323.83,32.0,95.0,18052.2,Mortgage,8.52,48.0,6/18/2021,Closed,95.0,Visa,7536.36,1916.85,95.84,12/12/2023,3/17/2023,2170.0,95.0,2/24/2023,Praise,Pending,4/26/2023,1.0,POS - Big Bazaar,Insurance,Incomplete,2025-06-09,0.0,0.0
96.0,Joseph,Wilson,42.0,Female,Address_96,San Antonio,19458794949.0,joseph.wilson@kag.com,Current,9336.87,12/24/2016,11/20/2023,96.0,1/27/2023,Transfer,4472.15,13809.02,55.0,96.0,32527.05,,9.65,36.0,9/5/2022,Rejected,,MasterCard,1512.66,3918.05,195.9,10/27/2023,,1024.0,96.0,11/12/2023,Complaint,Resolved,4/26/2023,1.0,POS - Flipkart,Rent,Complete,2023-09-20,0.0,0.0
97.0,Brian,Lewis,35.0,Female,Address_97,Austin,19458794950.0,brian.lewis@kag.com,Current,5867.35,3/24/2008,7/29/2023,97.0,5/30/2023,,160.83,5706.52,,97.0,13411.94,Personal,7.66,48.0,9/22/2020,Approved,97.0,Visa,4355.01,4612.91,230.65,10/4/2023,11/17/2023,2512.0,97.0,2/24/2023,Suggestion,Resolved,7/25/2023,1.0,Insurance Premium Payment,Insurance,Incomplete,2021-09-02,0.0,0.0
98.0,James,Jackson,,Female,,Milwaukee,19458794951.0,james.jackson@kag.com,Savings,2362.83,12/21/2013,10/8/2023,98.0,6/19/2023,Transfer,1221.63,3584.46,86.0,98.0,21699.84,Mortgage,1.19,48.0,10/18/2022,Approved,98.0,AMEX,4510.45,4986.37,249.32,10/6/2023,1/14/2023,7899.0,98.0,5/26/2023,Praise,Resolved,6/23/2023,1.0,POS - Big Bazaar,Salary/Income,Expired,2024-08-16,0.0,0.0
99.0,Matthew,Jackson,57.0,Other,Address_99,Memphis,19458794952.0,matthew.jackson@kag.com,Current,5771.45,4/24/2009,7/15/2023,99.0,6/9/2023,Deposit,774.37,6545.82,59.0,99.0,47667.53,Personal,4.95,12.0,5/12/2021,Rejected,99.0,MasterCard,2685.39,613.7,30.68,7/30/2023,7/22/2023,3175.0,99.0,9/17/2023,Suggestion,Pending,2/10/2023,1.0,Insurance Premium Payment,Shopping,Incomplete,2024-10-17,0.0,0.0
100.0,John,Johnson,60.0,Other,Address_100,San Jose,19458794953.0,john.johnson@kag.com,Current,8727.33,10/15/2004,9/27/2023,100.0,5/22/2023,Withdrawal,3922.67,12650.0,29.0,100.0,28065.78,Auto,4.79,48.0,8/1/2022,Rejected,100.0,AMEX,5380.02,214.28,10.71,1/3/2023,4/1/2023,8789.0,100.0,8/22/2023,Praise,Resolved,3/31/2023,1.0,UPI - Swiggy,Salary/Income,Incomplete,2024-10-09,,0.0
101.0,David,Green,20.0,,Address_101,Milwaukee,,david.green@kag.com,Savings,9875.75,5/5/2020,7/6/2023,101.0,6/3/2023,Withdrawal,4458.47,14334.22,32.0,101.0,27064.99,Mortgage,9.42,24.0,5/18/2022,Approved,101.0,MasterCard,3511.78,1376.5,68.82,3/7/2023,9/23/2023,9703.0,101.0,5/17/2023,Complaint,Pending,12/17/2023,1.0,POS - Starbucks,Insurance,Incomplete,2025-03-25,0.0,0.0
102.0,Nancy,Hall,42.0,Female,Address_102,Los Angeles,19458794955.0,nancy.hall@kag.com,Savings,5882.42,10/9/2003,3/3/2023,102.0,9/7/2023,Deposit,2777.24,3105.18,54.0,102.0,21087.22,Auto,7.71,48.0,2/3/2020,Rejected,102.0,MasterCard,4126.54,3412.51,170.63,4/23/2023,7/12/2023,31.0,102.0,1/7/2023,Praise,Resolved,5/7/2023,1.0,UPI - Amazon Pay,Rent,Incomplete,2022-01-21,0.0,0.0
103.0,James,Anderson,24.0,Other,Address_103,Colorado Springs,19458794956.0,james.anderson@kag.com,Savings,1640.89,6/30/2021,5/25/2023,103.0,7/2/2023,Deposit,,-2601.64,84.0,103.0,28285.16,Mortgage,7.43,60.0,3/20/2021,Approved,103.0,MasterCard,,2022.65,101.13,7/18/2023,9/8/2023,4147.0,103.0,2/25/2023,,Pending,7/9/2023,1.0,POS - Big Bazaar,Utilities,Incomplete,2023-01-29,0.0,0.0
104.0,Amanda,Williams,64.0,Male,Address_104,Charlotte,19458794957.0,amanda.williams@kag.com,Current,7740.35,6/24/2006,8/14/2023,104.0,7/22/2023,Deposit,3288.12,4452.23,31.0,104.0,49243.8,Mortgage,6.08,36.0,12/29/2020,Approved,104.0,AMEX,8627.02,2329.53,116.48,1/13/2023,3/20/2023,7328.0,104.0,7/7/2023,Complaint,Pending,4/28/2023,1.0,POS - Big Bazaar,Insurance,Complete,2024-08-28,0.0,0.0
105.0,Linda,Hernandez,27.0,Male,Address_105,Austin,19458794958.0,linda.hernandez@kag.com,Savings,9969.42,3/9/2013,4/27/2023,105.0,3/12/2023,Deposit,3286.93,6682.49,43.0,105.0,13436.54,Mortgage,6.81,60.0,3/4/2020,Closed,105.0,MasterCard,4854.94,4997.11,249.86,5/3/2023,4/16/2023,4710.0,105.0,10/13/2023,Praise,Pending,6/5/2023,1.0,UPI - Swiggy,Food & Dining,Expired,2022-02-18,0.0,0.0
106.0,Nancy,,,,,Fresno,19458794959.0,nancy.rivera@kag.com,Current,4789.0,12/4/2002,7/25/2023,106.0,7/2/2023,Transfer,2902.74,,41.0,106.0,47154.47,Personal,7.29,12.0,11/10/2021,Rejected,106.0,,5861.01,2456.68,122.83,9/27/2023,3/14/2023,6998.0,106.0,1/19/2023,Suggestion,Resolved,,1.0,Bill Payment - Electricity,Insurance,Complete,2024-07-25,,0.0
107.0,William,Robinson,61.0,Female,Address_107,Colorado Springs,,william.robinson@kag.com,,3898.95,12/3/2021,,107.0,6/22/2023,Withdrawal,259.59,3639.36,8.0,107.0,8304.48,Personal,5.97,,12/3/2022,Closed,107.0,MasterCard,8157.08,4576.73,228.84,7/21/2023,4/19/2023,7527.0,,2/27/2023,Complaint,Pending,2/11/2023,1.0,Salary from Infosys Ltd.,Food & Dining,Expired,2022-12-16,0.0,0.0
108.0,Thomas,Flores,68.0,Male,Address_108,Houston,19458794961.0,thomas.flores@kag.com,Current,5569.76,8/6/2006,3/7/2023,108.0,1/30/2023,Withdrawal,4685.52,10255.28,43.0,108.0,6444.16,Personal,8.6,24.0,4/20/2020,Approved,108.0,Visa,4867.49,2058.35,102.92,4/3/2023,10/6/2023,233.0,108.0,12/11/2023,Praise,Resolved,,1.0,,Utilities,Expired,2023-01-29,0.0,0.0
109.0,Linda,Moore,36.0,Other,Address_109,Austin,19458794962.0,,Current,1731.19,11/27/2018,10/28/2023,109.0,,Withdrawal,1785.3,3516.49,51.0,109.0,33078.81,Mortgage,,12.0,9/1/2022,Closed,109.0,AMEX,4475.64,2200.76,110.04,3/25/2023,9/26/2023,3505.0,109.0,4/11/2023,Suggestion,,8/1/2023,1.0,ATM Withdrawal,Insurance,Expired,2023-01-17,0.0,0.0
110.0,Andrew,Mitchell,32.0,Male,Address_110,Memphis,19458794963.0,andrew.mitchell@kag.com,Savings,9715.71,4/12/2015,11/23/2023,110.0,12/21/2023,Transfer,4014.86,5700.85,8.0,110.0,13307.77,Mortgage,9.47,36.0,7/6/2022,Closed,110.0,MasterCard,6993.33,3857.36,192.87,1/21/2023,7/19/2023,6390.0,110.0,4/29/2023,Suggestion,Pending,11/4/2023,1.0,Salary from Infosys Ltd.,Shopping,Expired,2022-08-16,,0.0
111.0,Andrew,,38.0,Male,Address_111,Los Angeles,19458794964.0,andrew.johnson@kag.com,Savings,8399.51,3/26/2011,1/28/2023,111.0,6/3/2023,Transfer,4051.82,12451.33,9.0,111.0,22775.22,Mortgage,7.96,48.0,10/24/2020,Approved,111.0,AMEX,3437.91,4507.25,225.36,7/21/2023,5/18/2023,6264.0,111.0,5/4/2023,Suggestion,Pending,12/14/2023,1.0,,Shopping,Expired,2024-10-11,1.0,0.0
112.0,Steven,Young,,Male,Address_112,Indianapolis,19458794965.0,steven.young@kag.com,Current,1218.61,9/22/2014,11/11/2023,112.0,3/30/2023,Withdrawal,4829.15,6047.76,78.0,112.0,36753.08,Personal,5.76,36.0,6/2/2021,Approved,112.0,AMEX,1256.36,4064.69,203.23,3/12/2023,3/11/2023,7027.0,112.0,10/9/2023,Praise,Pending,9/26/2023,1.0,Salary from Infosys Ltd.,Salary/Income,Incomplete,2025-03-29,0.0,0.0
113.0,Robert,Davis,54.0,Male,Address_113,Colorado Springs,19458794966.0,robert.davis@kag.com,Savings,9456.31,1/22/2017,9/21/2023,113.0,8/9/2023,Transfer,1640.23,11096.54,46.0,113.0,27207.23,Personal,8.74,12.0,8/31/2020,Closed,113.0,Visa,2209.7,2357.23,117.86,11/10/2023,5/20/2023,2290.0,113.0,8/18/2023,Praise,Pending,12/8/2023,1.0,,Utilities,Complete,2023-04-19,0.0,0.0
